id,Run,Lumi,Event,jets
899,148029,388,302759315,bijet
900,148029,393,306586501,trijet
901,149181,1000,984867355,bijet
902,149181,999,983984241,trijet
903,147926,463,499163567,trijet
904,148029,394,307176548,bijet
905,148029,395,308450870,tetrajet
906,148029,390,304510817,bijet
907,148029,390,304108889,bijet
908,149181,1804,1703404675,bijet
909,148029,390,304259796,trijet
910,148029,389,303580276,bijet
911,149181,986,971415564,bijet
912,149181,999,984306348,trijet
913,149181,997,982535279,bijet
914,148029,390,304606538,trijet
915,148029,388,302978997,trijet
916,149181,985,970287592,trijet
917,148029,393,306744604,bijet
918,149181,998,983351571,tetrajet
919,149181,998,982841961,bijet
920,149181,1788,1690818805,bijet
921,147926,464,499490508,bijet
922,149181,1802,1701522674,trijet
923,149181,1802,1701906988,bijet
924,148029,389,303639491,bijet
925,149181,1788,1690505623,bijet
926,149181,1000,985144169,bijet
927,149181,998,983157684,bijet
928,147926,463,498790435,tetrajet
929,149181,986,971334857,bijet
930,147926,467,502869445,bijet
931,149181,992,977110090,trijet
932,149181,1789,1691317789,bijet
933,147926,462,497679920,bijet
934,149181,1804,1703048717,tetrajet
935,149181,998,982783958,trijet
936,149181,999,984277446,bijet
937,149181,1789,1691932869,bijet
938,149181,985,969454788,bijet
939,147929,532,474868118,bijet
940,147926,464,500316760,trijet
941,148029,395,308435009,trijet
942,149181,1788,1691165803,bijet
943,148029,389,303267495,trijet
944,147926,467,503820928,bijet
945,149181,985,969592851,trijet
946,147926,467,502825906,trijet
947,149181,997,982361851,bijet
948,149181,999,984045143,trijet
949,149181,1804,1703575805,bijet
950,149181,1000,985545976,bijet
951,148029,391,305208241,bijet
952,148029,394,307255473,bijet
953,149181,992,977230415,bijet
954,147929,532,475345218,bijet
955,149181,991,975861847,bijet
956,147926,462,497322573,trijet
957,149181,1788,1690786452,bijet
958,148029,394,307774723,bijet
959,149181,985,970168823,bijet
960,148029,388,302797811,bijet
961,147926,465,500939508,bijet
962,149181,985,969958904,trijet
963,148029,392,306259042,bijet
964,149181,992,977230628,bijet
965,147926,463,499024686,bijet
966,147926,462,497315472,trijet
967,147926,465,501452739,bijet
968,149181,1788,1690656830,bijet
969,149181,1804,1702966375,bijet
970,149181,998,983164917,bijet
971,149181,1802,1701709677,trijet
972,149181,986,970483287,bijet
973,147926,467,503762629,bijet
974,149181,1789,1691951155,bijet
975,148029,393,306838121,bijet
976,148029,390,304506498,trijet
977,148029,388,302541375,bijet
978,149181,1802,1701867687,trijet
979,149181,997,982247695,trijet
980,149181,999,984501909,trijet
981,148029,392,306074790,bijet
982,148029,393,306955636,bijet
983,149181,1802,1701808900,bijet
984,147926,466,502284357,tetrajet
985,148029,394,307748251,bijet
986,149181,985,969484134,trijet
987,149181,986,970948031,trijet
988,147926,464,499864508,bijet
989,149181,1802,1701912870,trijet
990,149181,986,970610317,bijet
991,148029,392,306075701,bijet
992,147926,467,503622206,bijet
993,149181,992,977302723,trijet
994,148029,394,307887527,bijet
995,148029,392,306114261,trijet
996,149181,999,984745593,bijet
997,149181,992,976665734,bijet
998,147926,463,499038201,bijet
999,148029,394,307512372,trijet
1000,147926,462,497708789,bijet
1001,149181,986,971011493,bijet
1002,149181,997,982231453,bijet
1003,147926,466,502158881,trijet
1004,149181,1789,1691742761,bijet
1005,148029,391,305357192,tetrajet
1006,148029,389,303540891,tetrajet
1007,149181,986,971242097,tetrajet
1008,149181,991,976305572,bijet
1009,149181,1000,984862387,bijet
1010,149181,997,982598592,bijet
1011,149181,1804,1703526591,tetrajet
1012,149181,986,971198906,bijet
1013,148029,390,304132695,bijet
1014,149181,1802,1701410229,tetrajet
1015,147926,466,501690038,trijet
1016,149181,1788,1691256357,trijet
1017,147929,532,475630673,tetrajet
1018,147926,463,498639701,bijet
1019,148029,392,305602853,bijet
1020,149181,1802,1701750214,tetrajet
1021,148029,388,302833418,trijet
1022,149181,1000,985683335,bijet
1023,148029,393,306419608,trijet
1024,149181,1804,1703377792,bijet
1025,148029,393,306396014,bijet
1026,149181,999,984437511,bijet
1027,149181,986,971220931,trijet
1028,147926,462,498309606,bijet
1029,147926,465,501615855,trijet
1030,149181,998,983061664,trijet
1031,149181,991,976203014,bijet
1032,149181,985,969781980,bijet
1033,147926,464,499835182,bijet
1034,149181,1803,1702793191,bijet
1035,149181,992,977055151,bijet
1036,148029,394,307716237,bijet
1037,149181,1803,1702282073,trijet
1038,149181,986,971257842,trijet
1039,147929,532,475238643,trijet
1040,148029,393,306853906,trijet
1041,149181,1803,1702666482,bijet
1042,148029,393,306483549,bijet
1043,149181,992,976881506,bijet
1044,149181,986,970452113,bijet
1045,148029,394,307516563,bijet
1046,147926,467,503033495,bijet
1047,149181,991,975589013,tetrajet
1048,147926,464,500162063,bijet
1049,149181,1803,1702367495,bijet
1050,149181,1789,1691889613,tetrajet
1051,148029,389,303394085,trijet
1052,149181,986,971242957,bijet
1053,149181,985,969560200,bijet
1054,149181,1788,1691010567,trijet
1055,147929,532,475152562,bijet
1056,148029,393,306523525,bijet
1057,149181,998,983254687,bijet
1058,147926,466,501708910,bijet
1059,149181,991,975636825,bijet
1060,148029,390,303980918,bijet
1061,148029,391,304760368,bijet
1062,149181,1788,1690596859,trijet
1063,147929,532,475199737,bijet
1064,148029,393,306457309,bijet
1065,149181,986,970662069,bijet
1066,149181,1788,1691098763,trijet
1067,149181,1803,1702175045,bijet
1068,148029,393,306934196,trijet
1069,149181,1789,1691718207,bijet
1070,149181,985,969735099,bijet
1071,148029,395,308142100,bijet
1072,148029,388,302651257,bijet
1073,149181,992,977347138,bijet
1074,147926,466,502470149,tetrajet
1075,149181,1804,1703135832,trijet
1076,149181,986,971045225,bijet
1077,149181,998,983034515,trijet
1078,148029,388,302524536,trijet
1079,147926,466,501684976,trijet
1080,147926,466,502570641,bijet
1081,149181,1803,1702573760,bijet
1082,147926,465,500972636,bijet
1083,149181,992,977373197,bijet
1084,148029,389,303607961,bijet
1085,149181,997,982129206,trijet
1086,149181,1000,985521726,bijet
1087,149181,986,971164753,bijet
1088,148029,391,305327006,trijet
1089,149181,1788,1690523991,bijet
1090,147926,467,503126480,bijet
1091,149181,985,970114132,bijet
1092,149181,998,982752713,bijet
1093,147926,462,498298831,bijet
1094,147926,463,498828965,bijet
1095,149181,997,982420079,bijet
1096,149181,999,983912904,tetrajet
1097,148029,388,302776500,bijet
1098,149181,986,971177735,bijet
1099,149181,992,977585079,trijet
1100,149181,1788,1691014683,bijet
1101,149181,997,982088477,tetrajet
1102,147926,462,497654354,trijet
1103,147926,467,503490119,trijet
1104,149181,1803,1702752854,trijet
1105,148029,392,305968988,bijet
1106,149181,992,977405869,bijet
1107,147926,465,500712032,bijet
1108,147926,467,503089434,trijet
1109,149181,1803,1702661953,bijet
1110,147926,466,502556800,bijet
1111,148029,395,308120710,trijet
1112,149181,997,982025229,trijet
1113,148029,388,302766939,bijet
1114,149181,997,982399060,bijet
1115,149181,999,983751547,trijet
1116,149181,986,970969081,bijet
1117,147926,463,499418878,trijet
1118,149181,998,983380220,bijet
1119,147926,463,498531806,bijet
1120,149181,999,984179224,bijet
1121,148029,391,305123318,bijet
1122,149181,999,984569555,trijet
1123,149181,985,969480743,bijet
1124,149181,1000,985691640,bijet
1125,149181,998,983542325,tetrajet
1126,149181,1788,1690998557,bijet
1127,147926,463,499245015,trijet
1128,149181,985,969591656,bijet
1129,147926,462,497680278,bijet
1130,147926,464,500391395,bijet
1131,149181,1000,984770269,bijet
1132,148029,391,305271101,bijet
1133,147926,466,501870757,bijet
1134,147926,466,501837838,bijet
1135,147926,467,502989165,trijet
1136,148029,393,306506296,trijet
1137,147926,462,498314116,bijet
1138,149181,997,982315520,bijet
1139,149181,1000,984970982,bijet
1140,147926,467,503533769,bijet
1141,148029,393,306602364,bijet
1142,147926,463,498647042,bijet
1143,149181,1803,1702510832,bijet
1144,148029,393,306460013,trijet
1145,149181,999,984232322,bijet
1146,149181,1802,1701375822,bijet
1147,147926,464,499758561,trijet
1148,147926,462,498262766,bijet
1149,149181,999,983863068,bijet
1150,148029,391,305491035,trijet
1151,149181,1802,1701899823,trijet
1152,148029,390,304532957,bijet
1153,149181,998,982783401,bijet
1154,149181,1000,985709508,trijet
1155,149181,1789,1691774971,bijet
1156,147926,462,497392121,bijet
1157,148029,388,302589679,bijet
1158,148029,395,308322084,trijet
1159,148029,392,305814433,bijet
1160,147926,466,502540424,bijet
1161,148029,390,304570694,bijet
1162,147926,463,499226128,trijet
1163,149181,991,976108209,trijet
1164,147926,464,499726491,bijet
1165,149181,1789,1691854508,bijet
1166,147926,465,501418518,bijet
1167,149181,1789,1691897942,bijet
1168,147926,462,497724606,trijet
1169,149181,997,982145796,bijet
1170,148029,392,306220501,trijet
1171,149181,999,983867445,bijet
1172,149181,998,983699965,bijet
1173,147926,467,503096518,bijet
1174,149181,985,970048497,bijet
1175,149181,997,981947411,trijet
1176,149181,1804,1702979665,bijet
1177,149181,992,976839478,bijet
1178,149181,999,983838122,bijet
1179,148029,395,308222620,bijet
1180,148029,389,303814027,tetrajet
1181,147926,466,502234272,trijet
1182,147926,465,500659711,bijet
1183,147926,467,503737390,bijet
1184,147926,466,502602624,bijet
1185,149181,1788,1691203191,bijet
1186,149181,1803,1702374703,bijet
1187,148029,393,306629129,trijet
1188,149181,992,976722769,bijet
1189,148029,388,302742269,trijet
1190,148029,390,304217346,tetrajet
1191,149181,999,984030848,bijet
1192,149181,1788,1690606115,trijet
1193,148029,394,307251248,bijet
1194,149181,992,977247141,trijet
1195,149181,1804,1703482588,bijet
1196,149181,1789,1691835318,bijet
1197,149181,999,984596333,tetrajet
1198,149181,1803,1702643745,bijet
1199,148029,395,308082492,bijet
1200,149181,1803,1702738766,tetrajet
1201,147926,465,501610099,bijet
1202,149181,998,983206052,bijet
1203,149181,1788,1690985170,bijet
1204,149181,997,981718666,tetrajet
1205,149181,997,981916022,bijet
1206,149181,1000,985028794,bijet
1207,149181,997,982657310,bijet
1208,149181,1000,985522811,trijet
1209,147926,467,503432286,bijet
1210,149181,997,982097770,bijet
1211,148029,392,306159522,trijet
1212,149181,998,983250331,bijet
1213,148029,390,304428010,bijet
1214,147926,463,499315087,bijet
1215,147926,466,502562534,trijet
1216,149181,1789,1691267956,bijet
1217,149181,1789,1691601618,bijet
1218,149181,1804,1703479718,trijet
1219,149181,991,976084804,bijet
1220,149181,1804,1702945100,bijet
1221,149181,1803,1702688697,bijet
1222,148029,391,304953946,bijet
1223,149181,992,976794795,trijet
1224,149181,999,984561949,bijet
1225,147926,465,500700816,trijet
1226,148029,392,306143044,bijet
1227,148029,390,303924318,bijet
1228,147926,465,500739880,trijet
1229,149181,1802,1701539554,bijet
1230,149181,986,970815292,bijet
1231,147926,464,500140468,bijet
1232,147926,464,500193719,bijet
1233,147926,466,502240391,bijet
1234,148029,388,303018853,trijet
1235,148029,389,303395706,bijet
1236,147929,532,474867221,tetrajet
1237,147926,466,501973428,trijet
1238,149181,1804,1703394898,bijet
1239,147926,466,501979420,bijet
1240,149181,997,982716237,trijet
1241,147926,466,502208051,bijet
1242,149181,985,970395119,bijet
1243,148029,389,303493978,trijet
1244,147926,463,499223595,bijet
1245,149181,1789,1691544167,bijet
1246,149181,1788,1690683354,bijet
1247,149181,1789,1691993190,bijet
1248,149181,999,984628345,bijet
1249,149181,1802,1701794375,bijet
1250,148029,390,304132850,bijet
1251,148029,392,305667573,bijet
1252,148029,392,305892777,bijet
1253,149181,998,982873287,bijet
1254,147929,532,475458756,bijet
1255,149181,1802,1701897562,bijet
1256,149181,1802,1701586855,tetrajet
1257,147926,465,501007701,bijet
1258,149181,986,970773344,bijet
1259,149181,1804,1703573210,bijet
1260,149181,1804,1703450074,bijet
1261,149181,1804,1703636215,trijet
1262,149181,998,983611499,bijet
1263,147926,463,498965541,bijet
1264,149181,998,983727542,bijet
1265,148029,395,308334622,bijet
1266,147926,466,502674097,bijet
1267,149181,986,971051248,bijet
1268,149181,1788,1691076194,bijet
1269,148029,389,303252744,bijet
1270,149181,1802,1701613082,trijet
1271,148029,395,308525232,trijet
1272,147926,466,502628055,trijet
1273,149181,998,983729180,bijet
1274,149181,1000,985636147,trijet
1275,149181,997,981979114,trijet
1276,149181,997,982598649,bijet
1277,148029,393,306336005,bijet
1278,149181,999,983761523,trijet
1279,149181,997,981891191,bijet
1280,149181,1788,1690815728,bijet
1281,148029,388,302347643,bijet
1282,149181,991,975934245,tetrajet
1283,147926,465,501082859,bijet
1284,149181,998,983400763,bijet
1285,149181,1804,1703495376,bijet
1286,147926,462,498208466,bijet
1287,147926,462,498113369,bijet
1288,149181,997,981747626,bijet
1289,149181,985,969704541,tetrajet
1290,147926,465,500794822,bijet
1291,148029,389,303542919,bijet
1292,149181,1802,1701719453,bijet
1293,149181,999,984459186,bijet
1294,149181,985,969963620,trijet
1295,148029,389,303337577,bijet
1296,149181,986,971423920,bijet
1297,147926,465,501450412,bijet
1298,149181,985,969502727,trijet
1299,147926,466,501669171,bijet
1300,148029,388,302691150,bijet
1301,149181,986,971203090,bijet
1302,148029,393,307009179,bijet
1303,148029,394,307267079,bijet
1304,149181,1789,1691902872,bijet
1305,149181,1789,1691338847,bijet
1306,149181,1804,1703627185,trijet
1307,148029,390,304494044,trijet
1308,149181,1802,1701976246,trijet
1309,149181,1803,1702407537,bijet
1310,147926,467,503765803,bijet
1311,148029,388,302567777,trijet
1312,147926,467,503444211,bijet
1313,149181,985,969729695,bijet
1314,149181,1802,1701522668,bijet
1315,149181,997,981879156,trijet
1316,149181,999,984329807,bijet
1317,148029,392,306243309,trijet
1318,148029,393,306767068,bijet
1319,149181,998,982788758,bijet
1320,147926,467,503109261,tetrajet
1321,149181,992,976942986,bijet
1322,148029,391,305164243,trijet
1323,149181,1000,984931239,bijet
1324,147926,464,499896315,bijet
1325,148029,394,307331597,bijet
1326,149181,997,981715996,bijet
1327,148029,393,306368149,trijet
1328,148029,390,303953476,trijet
1329,148029,389,303839690,bijet
1330,149181,1000,985431920,bijet
1331,147926,465,501325636,trijet
1332,149181,1000,985167485,trijet
1333,148029,390,303934736,bijet
1334,149181,985,969948854,trijet
1335,149181,1803,1702749557,bijet
1336,149181,991,975992622,bijet
1337,149181,986,970630899,bijet
1338,147929,532,475515004,trijet
1339,149181,1789,1691316058,trijet
1340,149181,1802,1701407308,trijet
1341,148029,392,305626537,trijet
1342,148029,393,307116846,bijet
1343,149181,1000,985161597,trijet
1344,149181,1802,1701673938,trijet
1345,147926,463,498681291,bijet
1346,148029,393,306954108,trijet
1347,148029,390,304525691,trijet
1348,148029,395,308480575,bijet
1349,149181,1803,1702705692,trijet
1350,149181,992,977172332,trijet
1351,148029,390,304271500,trijet
1352,148029,393,306811382,trijet
1353,148029,392,306048791,trijet
1354,147926,466,502554848,bijet
1355,148029,395,308460997,bijet
1356,149181,986,970927943,bijet
1357,149181,991,976282290,trijet
1358,148029,391,304724730,bijet
1359,148029,393,306464299,bijet
1360,149181,1788,1691218509,bijet
1361,149181,1000,985022378,trijet
1362,147929,532,475095771,trijet
1363,149181,1802,1702105036,bijet
1364,148029,389,303145898,bijet
1365,149181,991,975687251,trijet
1366,147926,463,499311198,bijet
1367,149181,986,971243870,tetrajet
1368,147926,465,500720656,bijet
1369,148029,392,306314734,bijet
1370,149181,991,975727888,bijet
1371,147926,464,499541331,bijet
1372,149181,1804,1703128576,trijet
1373,147926,462,497941561,bijet
1374,147926,465,501547447,bijet
1375,149181,1000,984797550,bijet
1376,149181,999,983801463,bijet
1377,149181,1788,1691242680,trijet
1378,149181,1000,984898439,bijet
1379,148029,392,305935624,bijet
1380,149181,991,976178747,bijet
1381,149181,999,984687468,trijet
1382,149181,992,976785154,bijet
1383,149181,985,970085882,trijet
1384,147926,462,497413714,bijet
1385,148029,388,302409663,bijet
1386,147926,464,500282713,bijet
1387,148029,395,308541811,bijet
1388,149181,1000,985145460,bijet
1389,149181,997,981777625,bijet
1390,149181,986,970781890,bijet
1391,149181,986,971199502,trijet
1392,147926,462,497981911,tetrajet
1393,148029,388,302321883,tetrajet
1394,149181,1802,1701470403,bijet
1395,149181,1802,1701437954,bijet
1396,147926,462,497877038,bijet
1397,149181,998,983534224,bijet
1398,149181,1000,985279907,tetrajet
1399,147926,465,501360285,bijet
1400,149181,1804,1703025218,bijet
1401,148029,395,308485471,bijet
