id,MR,Rsq,E1,Px1,Py1,Pz1,E2,Px2,Py2,Pz2,HT,MET,nBJets
10841,529.993,0.000918424,186.174,-63.3646,-141.704,45.5426,573.155,51.7685,136.812,-552.9,320.683,1.75543,0
11587,364.411,0.00881637,164.689,114.21,96.6342,67.1802,515.698,-96.3898,-11.1839,505.965,246.643,8.43088,0
6040,,0.0300612,128.016,63.9234,-37.7962,-103.528,121.029,-41.7497,54.6513,-99.1278,143.035,7.41181,0
9057,226.593,0.0291566,341.798,-47.9777,81.8907,328.106,93.9259,31.7345,-76.393,42.932,177.632,15.5394,0
10529,252.412,0.0831576,185.458,83.995,160.329,-9.37848,72.8102,-29.1901,-65.174,-4.18415,252.411,29.4197,0
8575,278.305,0.0102562,172.237,118.073,-31.3234,97.1677,129.09,-118.269,27.073,-40.5336,256.483,6.42364,0
4310,334.513,0.00815256,187.653,-89.7186,27.8787,5.5829,498.483,54.1266,-28.9839,-494.427,245.308,9.77911,0
11302,257.854,0.0219479,235.159,-59.2485,79.9556,212.952,78.139,44.3726,-49.1034,-38.2176,165.697,14.6194,0
6709,208.024,0.046173,183.585,-59.7845,-87.6686,148.279,292.066,44.7939,77.3445,277.575,195.492,18.7105,0
11091,291.693,0.0178243,153.307,77.1005,43.9929,-124.212,139.419,-65.0883,-27.4259,119.782,159.399,16.875,0
3281,205.311,0.122782,551.608,-130.272,9.80326,-535.856,166.865,67.156,-6.31322,-152.051,198.092,40.3211,0
6880,360.549,0.00991703,274.432,147.291,46.7822,-225.672,280.795,-137.423,-44.0459,13.3154,313.763,8.37796,0
2740,351.021,0.0510207,192.863,-134.018,-118.041,70.9186,305.904,96.0461,68.4646,281.684,296.541,35.1749,0
2749,373.833,0.00477199,654.57,-106.521,-6.04759,-645.713,81.6641,70.2574,36.6592,13.1224,185.939,6.14048,0
6011,314.504,0.0132374,198.688,-110.316,-40.5591,-159.561,126.535,83.5596,35.6912,85.6789,208.399,11.596,0
11319,183.816,0.0381674,489.114,67.5229,-86.5197,-474.078,207.472,-33.3931,61.7224,-194.59,183.827,14.4556,0
12877,209.891,0.0384307,196.688,-56.4232,-83.4849,-168.263,121.475,61.2027,77.851,-69.2571,199.792,16.9053,0
7038,259.226,0.00226766,285.546,-41.1851,92.1078,266.286,72.6979,35.6336,-58.4845,-21.4956,169.381,1.9133,0
9573,212.845,0.0146962,241.364,-24.3281,-108.845,-213.388,264.339,-14.1836,99.4728,-234.047,232.285,5.92077,0
12122,203.515,0.0760512,120.568,-119.041,-10.4584,-2.87751,87.8048,77.5243,29.1576,-20.4474,202.326,25.417,0
12094,635.972,0.0076789,,41.5436,118.664,172.208,499.009,-17.6968,-77.8458,-492.358,208.179,24.5769,0
4225,252.493,0.0139233,160.046,-107.576,-46.4182,107.714,349.618,97.1225,35.6646,333.724,220.627,7.64207,1
6547,242.696,0.0224196,139.626,-23.4783,-100.919,-91.9282,377.273,0.703299,102.165,-362.969,205.782,11.5593,0
1878,422.944,0.0154389,265.486,193.654,-31.4158,-175.568,200.654,-176.69,-4.5343,39.3306,383.953,14.001,0
4521,544.843,0.00311677,137.518,32.4948,43.6426,-125.682,661.2,-46.6735,2.3751,554.324,400.668,12.402,0
8926,,0.0424765,270.826,-50.137,-92.4261,249.091,128.745,1.26701,87.4581,93.962,192.616,14.5209,1
1019,140.544,0.038989,117.467,-76.6145,12.116,-84.5893,99.7682,60.4861,-17.1086,-76.4546,140.426,9.79524,0
3187,295.875,0.0125315,152.7,-113.913,62.2427,79.6526,146.355,84.6195,-52.7835,-104.757,229.541,8.85388,0
652,,0.0132433,415.428,-140.197,-17.2269,389.966,137.709,133.138,27.172,-14.5636,277.134,15.2226,0
9353,,0.0540128,298.801,110.816,-12.5032,275.784,526.5,-74.1201,-13.9079,521.041,186.933,21.628,1
175,,0.00882575,357.723,-28.8051,-99.6928,333.909,129.886,45.4103,92.3293,78.4475,219.423,4.6715,0
537,274.1,0.0416574,148.269,-42.8329,-102.9,-95.9843,127.354,40.0998,61.6954,103.653,185.041,27.754,0
3569,327.719,0.0058124,86.2972,-6.25949,-83.5695,-11.7446,535.315,8.96426,26.6353,516.034,222.325,8.57668,0
516,1753.92,0.0015022,1174.64,145.187,153.589,-1133.85,667.763,-104.928,-131.318,645.684,380.016,21.7402,0
8005,567.499,0.000247058,146.992,-5.18311,45.0678,-139.515,601.054,2.28003,-4.2061,558.955,192.068,2.90677,0
9555,,0.0292515,121.112,102.078,-54.9016,26.801,183.189,-75.8311,85.544,-142.775,230.221,18.8854,0
645,453.068,0.00401288,193.355,-89.9208,110.531,129.739,276.533,57.5795,-106.776,-247.169,263.8,5.5739,0
7970,414.824,0.0115088,103.607,6.97655,-101.505,15.0412,654.215,-0.0967441,87.5895,-648.24,189.334,19.7921,0
4520,336.263,0.0142981,115.477,22.7286,108.831,-26.0078,509.693,-35.6857,-95.131,-499.314,212.783,13.9655,0
10227,179.848,0.0197217,116.482,10.1226,103.581,50.3346,86.483,-11.6418,-74.8603,38.7442,179.835,6.90914,0
8499,421.713,0.017274,,47.7469,-109.328,-264.178,157.279,-39.3294,96.7195,116.98,376.708,25.7304,1
277,188.539,0.0722321,579.64,-70.9752,70.0634,-570.888,401.145,31.5098,-81.5699,-391.213,187.176,30.9306,0
8724,373.639,0.0222083,472.565,-119.257,-40.2341,455.272,126.835,118.881,28.5852,7.59356,248.13,24.7866,0
11226,258.415,0.0165421,265.7,-34.7115,-118.184,-228.472,598.488,27.6849,98.1533,-589.62,225.334,10.3955,0
6796,,0.0244415,,36.3167,-126.647,-212.357,474.452,-59.0162,93.062,-461.112,241.948,16.8142,0
11194,,0.00789981,485.718,-122.015,71.4889,-459.977,162.161,105.105,-65.8281,103.217,266.056,16.078,0
11562,,0.0093075,,-79.9169,8.02817,-11.2205,332.731,69.8993,-20.8976,324.563,190.565,8.3632,0
10737,342.614,0.0310005,172.584,59.9,-160.053,-13.1184,183.587,-73.8652,149.816,-70.298,337.93,21.2817,0
3712,549.464,0.0042667,252.538,-8.71722,-97.4482,-232.378,300.483,-19.2479,80.0272,288.706,180.147,12.0931,0
9916,249.612,0.0199814,144.725,106.938,33.309,90.3001,112.195,-100.981,-24.6164,-38.8952,215.943,11.6268,0
6242,,0.0154058,162.008,87.4899,135.492,-11.3208,900.585,-52.9224,-105.846,892.496,279.623,33.2949,0
12422,,0.00310993,294.562,-123.233,-35.1783,264.82,166.556,91.4687,64.3605,39.9044,254.22,1.96717,0
3075,468.018,0.012504,307.197,180.38,122.864,-202.265,676.167,-150.306,-100.31,-651.165,398.977,14.8545,0
923,241.606,0.0540344,112.791,-106.839,-23.0392,-19.8217,152.712,87.3869,18.5838,122.076,198.636,28.8846,0
2928,185.261,0.0137775,,-86.2364,-34.4064,425.134,356.87,86.2572,30.7605,344.74,184.425,5.09358,0
3538,248.732,0.0307785,132.336,-41.4749,-123.801,12.3979,138.576,29.3168,69.8114,-115.491,206.281,14.8133,0
12271,309.096,0.0242138,294.705,-114.93,107.697,-248.139,300.22,83.3829,-110.566,-95.0817,327.404,15.676,0
8328,397.917,0.0238764,318.322,-133.512,-13.9046,244.264,147.178,105.174,29.3264,-96.53,305.478,35.7298,0
8467,330.469,0.0507181,194.68,63.2776,-164.331,-77.6493,144.735,-42.6737,130.601,32.2198,313.489,32.3069,0
2652,394.998,0.0215534,160.964,78.2099,120.854,64.1725,283,-108.527,-42.1278,-256.588,260.37,20.3177,0
12515,,0.0419827,138.814,21.9431,117.03,-67.9991,177.588,4.26325,-100.748,21.4429,271.165,18.9068,0
6747,211.975,0.0333894,280.117,96.0815,-51.4621,257.773,61.739,-30.0908,52.0967,8.94497,169.158,13.8798,0
7255,189.527,0.0618331,111.722,102.356,5.85143,42.5255,83.5218,-78.2546,-26.4012,-2.87041,185.112,20.7421,0
9754,388.388,0.0082192,228.763,125.563,-47.7113,-168.496,177.57,-124.088,48.8628,115.599,272.541,9.21575,0
4510,411.371,0.00625438,198.938,-82.8944,70.9922,165.693,213.826,73.5374,-72.1662,-187.012,212.172,9.57725,0
3242,269.764,0.0211368,106.295,81.428,-42.7949,-52.6346,190.853,-49.1981,54.3569,175.984,165.304,15.74,0
3996,149.863,0.0598678,514.717,-38.805,-54.76,510.294,191.023,39.3193,43.1395,123.744,207.432,23.4603,0
9400,308.685,0.03794,296.005,47.8415,153.554,247.798,312.257,-66.2779,-131.007,273.661,307.653,24.2282,0
6309,740.769,0.00308395,678.032,79.2432,83.7199,-668.09,203.844,-51.0059,-47.2311,190.926,184.791,15.0968,0
8949,340.484,0.0265072,146.73,58.1464,-127.49,-38.139,393.66,-45.9536,94.2717,-378.953,245,21.9372,0
5238,780.686,0.0179967,435.096,-141.366,357.125,-201.416,415.53,132.795,-343.282,17.0486,763.923,28.5854,0
2650,,0.0205231,137.468,-104.952,72.8712,49.3885,211.389,93.7937,-60.3162,-179.103,239.284,16.7114,0
1021,293.312,0.0147791,425.183,-24.4906,63.6442,-359.011,75.2258,20.133,-63.513,31.947,291.248,18.5901,0
2011,266.316,0.00465859,161.241,137.266,71.2673,10.208,116.492,-65.9986,-75.4464,-57.256,254.904,2.12588,0
6362,299.842,0.0154709,173.569,54.3823,-143.271,80.0756,177.668,-60.6871,132.872,96.3798,299.32,8.9421,0
10542,219.074,0.0115047,151.682,74.5165,66.6679,-113.254,346.521,-61.779,-70.9526,-333.274,194.066,5.52038,0
6151,282.319,0.0194199,104.94,91.8523,2.51932,50.141,264.714,-84.016,15.1195,-194.499,246.937,15.8511,0
5460,795.206,0.00149099,390.645,-27.3078,-195.422,336.706,423.303,9.31684,191.604,-356.913,406.365,4.81315,0
11110,443.528,0.00476768,199.304,-54.8902,181.258,-56.9884,505.649,37.2467,-123.73,-488.346,318.602,6.86429,0
9649,251.214,0.0220639,263.933,32.9121,-127.122,228.393,308.114,-21.3204,115.179,284.093,248.449,11.7358,0
692,222.51,0.0357158,111.844,102.022,-44.0621,-8.6481,117.077,-98.5644,24.8885,55.872,212.788,15.9,0
2513,,0.0612013,154.815,60.8465,95.9117,-104.43,99.3903,-94.0693,-17.6176,24.0165,209.289,23.9926,0
8662,470.637,0.00895925,,-88.0209,38.7075,635.996,105.39,51.6074,-72.6995,-54.786,185.31,17.7289,0
11340,182.699,0.0516664,115.623,-2.97491,-112.205,13.8082,77.2809,9.77202,66.549,35.9293,179.507,15.4617,0
577,176.405,0.0265357,104.96,62.9454,-69.1086,-45.0298,83.1018,-62.9588,51.0632,-14.018,174.541,10.2852,0
1130,,0.0319997,162.043,140.72,-34.7505,71.8802,141.423,-125.415,24.4859,-58.6607,272.73,20.2364,0
5559,,0.010126,668.218,98.153,0.950591,660.873,112.383,-80.5799,-17.568,75.5616,180.63,7.74764,0
9808,,0.0190713,323.925,1.55906,-78.3173,-280.065,76.6981,-2.42267,74.2867,15.074,234.008,15.7176,1
1766,372.17,0.00736159,118.589,-67.0011,79.655,-56.0096,343.635,66.9181,-71.8002,329.078,202.236,9.70702,0
8555,305.01,0.00291043,589.978,-81.5473,59.6896,-578.717,105.502,73.5014,-60.0263,-41.2813,207.762,2.6544,0
600,,0.141157,523.397,58.1407,-38.136,518.745,406.376,-7.65179,-65.0279,400.883,135.008,21.5854,0
7633,283.796,0.0114001,300.227,-41.1135,46.4198,-293.551,172.234,19.0801,-56.3557,47.0664,217.77,12.7411,0
5673,703.023,0.00122598,762.975,0.945378,-87.8754,757.661,167.271,52.467,53.6391,-149.214,162.913,7.7551,0
9423,609.25,0.00641073,305.286,-65.9107,-96.1099,237.332,353.89,38.3175,85.7728,-340.877,262.028,19.8734,0
2232,544.598,0.00228374,395.519,-202.643,61.2457,325.072,193.455,138.87,-36.5933,-126.863,365.971,4.6009,0
8250,290.786,0.0266253,165.043,58.181,-127.342,-86.2311,128.178,-45.3589,58.3833,103.07,213.936,18.3401,0
2068,1125.61,0.0014605,771.846,-24.4023,-103.377,-717.996,437.42,15.9733,100.683,425.209,290.062,17.4023,0
3297,144.576,0.0568292,311.28,-74.5425,-18.7914,284.238,142.549,60.8823,13.6199,127.764,185.552,16.9875,0
1197,,0.00465936,795.087,-14.9914,59.4652,767.835,206.979,38.9685,-37.6731,-106.917,288.055,22.4664,0
4968,334.245,0.0132145,333.738,-135.75,30.8693,-209.116,846.392,128.944,-15.8609,-836.325,313.652,10.4272,0
2686,,0.0127618,,107.105,55.1983,148.346,501.767,-67.3076,-33.9091,-477.876,233.782,36.83,0
8066,188.615,0.0713838,199.985,21.3115,-115.241,-139.398,107.477,-29.2404,65.0875,-78.9404,202.132,23.7392,0
3244,956.345,0.000873134,1033.08,7.56885,-52.5886,-956.73,239.666,-5.81443,42.8767,235.609,365.243,17.7114,0
1192,550.835,0.0151688,,176.745,-236.565,62.2551,277.394,-151.173,201.893,111.844,548.29,15.6023,0
887,629.382,0.00692343,236.647,81.7707,-67.8136,-210.674,427.31,-66.8297,43.6683,419.726,186.063,25.6735,0
2372,,0.0773126,110.28,-70.4595,-68.535,-49.0535,146.156,67.2293,55.3051,-116.688,185.348,29.8158,1
10991,681.445,0.00678,287.413,22.8017,167.191,-232.118,464.896,-18.1345,-144.884,384.52,327.224,18.7066,0
12349,400.541,0.000657658,73.9696,-45.6705,5.00346,57.4731,617.081,33.5626,-14.5435,-598.308,192.664,3.0164,0
4920,321.849,0.0176961,819.049,-19.2303,-127.089,808.709,344.528,17.0349,111.789,124.002,352.248,14.3798,0
226,189.034,0.0381232,178.344,21.4225,-84.2285,98.039,343.18,13.6453,66.6563,329.475,237.623,14.3063,0
561,284.809,0.0137045,172.567,108.57,113.211,-66.9971,126.756,-88.6718,-86.81,-10.1471,280.948,7.12526,0
1356,286.257,0.0579762,131.865,66.7042,-94.6288,61.0917,432.733,-55.9621,63.2672,424.158,200.242,41.7884,0
7175,264.492,0.0176649,,78.0804,-54.2556,-314.308,88.6549,-78.4431,39.5364,-7.47678,182.923,12.7359,0
10555,217.598,0.0151065,113.677,68.1099,16.8674,-88.9359,104.832,-68.5868,-10.6922,78.2193,139.583,10.1538,0
10253,,0.0191248,1178.86,-86.9068,135.207,1166.61,229.397,81.7496,-116.571,178.786,308.911,20.2453,0
12693,,0.0125487,200.504,124.498,-51.7318,-113.414,172.509,-100.814,74.3728,-116.946,269.791,5.84243,0
10731,201.085,0.0734397,103.198,-87.5435,44.6947,24.1162,102.08,68.7886,-62.0672,-38.6879,190.944,31.1577,0
10055,622.131,0.00987904,323.339,52.9457,-59.5393,-261.73,354.259,-12.9694,76.2185,345.633,249.279,38.5212,0
249,220.65,0.0221046,125.988,85.2927,-74.3564,-52.3377,101.395,-83.9038,46.7501,20.6465,209.203,9.69349,0
6573,,0.0199373,158.582,-66.0013,-86.6938,-114.613,240.082,59.2906,60.7361,224.165,193.836,26.796,0
4571,237.737,0.0287514,186.821,-103.375,67.9165,78.5709,128.501,91.2597,-67.8344,58.2278,264.959,13.2527,0
7883,267.027,0.0263409,362.08,61.7156,-87.3681,345.59,111.421,-73.8606,69.693,44.2837,208.518,19.8122,0
11515,444.75,0.00521462,562.328,82.0278,96.4417,-547.734,109.893,-62.1396,-74.9339,46.5374,223.955,10.5866,0
2299,191.653,0.0259521,122.609,-6.42059,-77.3678,-93.5978,80.4827,-24.2496,67.95,33.0895,149.781,10.8975,0
5639,269.971,0.0364933,164.075,-0.856509,137.979,22.5187,169.854,34.5362,-123.88,64.2799,289.018,17.5567,0
3232,,0.00675664,857.757,271.058,122.756,-804.32,350.37,-247.432,-121.488,-201.074,573.28,9.65156,0
7467,,0.0284747,193.912,60.1193,89.512,-160.401,89.6063,-26.4587,-83.2796,13.2537,195.209,18.4122,0
4983,219.387,0.00403554,105.731,94.4092,44.4563,-14.0247,153.586,-87.3772,-28.8695,-122.109,196.376,2.16185,0
10977,,0.0359343,133.615,110.561,-49.6257,-46.3699,143.049,-103.879,42.4777,85.8414,233.415,21.8125,0
2199,572.037,0.0105442,288.254,-78.6432,248.247,-120.932,546.169,66.6534,-242.876,-483.028,512.262,13.1674,0
10170,258.198,0.00834846,,100.333,31.8356,691.607,147.313,-88.3425,-23.9301,112.821,265.6,5.5129,0
9978,213.357,0.0586632,136.84,27.0101,111.103,69.8274,102.883,-8.24812,-96.531,28.7793,211.222,23.2455,0
7598,252.207,0.0124818,59.3004,56.9594,1.1132,-13.8912,666.667,-48.0131,0.370669,-646.378,214.665,14.1413,0
656,289.09,0.0234072,152.269,137.172,-63.4108,1.64602,143.179,-123.057,56.3443,-35.6126,286.462,14.4453,0
8683,317.621,0.0123785,141.82,102.757,45.2878,84.8092,693.504,-85.745,-47.2179,686.222,210.18,12.9362,1
1902,,0.00488449,535.982,-4.35586,-94.2904,520.923,180.035,-18.4356,84.4118,-157.374,205.287,17.6139,0
2519,181.376,0.0657083,102.726,-87.9318,35.7806,-33.459,87.5279,84.7178,-12.6222,-13.6102,180.586,24.1724,0
1300,,0.0202705,126.441,64.7959,40.1972,100.37,136.747,-55.4655,-29.4454,-121.27,139.049,18.1376,0
159,232.037,0.0957404,140.686,124.366,-40.0076,50.6751,185.63,-77.4431,6.67858,140.299,248.698,38.7984,0
8192,,0.0315543,320.447,-111.36,-30.3378,273.202,112.109,99.92,17.9003,-30.0129,219.353,27.9981,0
3039,,0.0181809,154.946,92.8244,58.5896,108.649,347.112,-66.9116,-58.3643,335.202,198.558,10.4102,0
1619,,0.0405113,108.935,105.667,-19.5435,10.2167,89.7193,-80.745,29.1331,-22.1304,193.299,14.2516,0
12703,,0.0298958,250.572,42.2349,-154.218,-163.964,229.307,-17.5793,118.395,73.7722,374.436,24.228,0
8871,372.265,0.0243082,233.605,63.3439,-72.1339,150.471,195.255,-46.4455,61.6969,-178.908,205.257,34.8965,0
384,205.914,0.0375922,114.119,-73.6985,69.6596,-51.0248,94.9217,81.8906,-41.1146,22.5071,193.042,15.226,0
11047,315.422,0.00738923,86.6577,-85.3764,-10.2061,7.86695,467.83,63.2106,5.5387,-463.456,149.437,8.67351,0
205,290.588,0.00790051,,-90.1528,49.813,-317.348,77.2034,64.3652,-31.832,27.4003,189.228,6.7208,0
6400,308.482,0.0416468,128.238,-28.2337,-121.525,-24.7371,250.2,-6.27142,62.7939,242.072,187.868,31.271,0
8084,807.786,0.00422653,227.485,131.442,60.284,-147.023,879.366,-107.119,-32.5483,872.093,256.818,19.7932,0
8741,1010.6,0.00113258,617.923,199.912,-4.01274,531.757,465.549,-143.801,25.3515,-423.794,480.574,5.8388,0
8253,202.466,0.0310957,177.188,70.492,63.918,-148.167,68.6081,-51.1034,-42.5465,12.4526,161.652,13.4652,0
3218,321.471,0.0128864,655.605,-54.7374,88.1191,-647.267,91.5759,28.4377,-82.238,-26.434,190.752,13.6803,0
12514,207.662,0.0261266,232.767,-57.7986,62.7945,32.6298,261.805,38.3634,-55.2499,252.878,237.069,12.9959,0
8688,364.36,0.0127293,362.066,100.525,42.0107,-345.028,111.094,-91.168,-44.6897,44.1442,210.482,15.5155,0
636,1399.04,0.000873212,874.852,-81.2096,58.3685,816.153,665.315,74.6193,-14.542,-590.055,420.524,15.5144,0
1275,384.525,0.00777833,163.749,73.4825,93.4379,-47.4261,739.2,-86.9163,-79.0552,-729.417,245.444,10.2947,0
6020,,0.00837666,882.242,58.805,-84.5772,-876.062,115.125,-57.1005,64.267,-75.6462,188.981,7.03183,0
5885,252.732,0.0289345,,-117.476,-46.021,157.607,112.603,106.038,21.6138,28.3043,234.387,14.3497,0
3337,129.665,0.153789,120.832,55.956,-65.9108,-83.7356,118.029,-42.0983,6.89262,-30.4289,189.918,27.2876,0
1119,229.475,0.0879876,210.56,140.96,7.4629,-155.02,98.9045,-82.2972,-17.7444,-49.0802,225.346,34.607,0
7664,148.705,0.075966,81.6194,30.6824,-74.4412,7.48851,149.102,-20.3561,54.0696,57.2049,206.093,20.8775,0
4951,,0.0367765,206.104,-10.0324,124.197,163.238,126.011,13.6941,-117.914,36.3439,243.308,21.1963,0
6762,176.111,0.0106816,521.302,42.9204,-79.403,513.252,318.297,-37.3278,73.2661,307.393,172.488,3.66714,0
10796,236.614,0.0186295,148.895,-28.3747,116.819,84.4915,172.111,32.1288,-108.792,128.673,233.652,9.24605,0
9427,171.842,0.0252193,195.603,21.9662,57.0513,-44.5892,350.273,-22.1564,-55.4849,-345.027,246.541,12.3981,0
9499,672.402,0.00217318,244.121,99.3478,-114.916,190.064,490.326,-82.1106,78.0539,-472.687,275.586,8.73646,0
11574,,0.109389,155.069,-134.434,55.3152,-49.7724,151.399,64.6576,-33.7111,-131.929,218.287,45.1921,1
4121,237.293,0.0162671,132.813,61.452,-113.775,-26.6156,111.112,-43.7128,98.7263,-19.9999,237.281,7.65489,1
1959,257.682,0.0291914,93.1843,-6.11507,-88.9114,-23.8684,380.389,7.44175,77.5355,-372.124,167.013,23.3984,0
2696,272.509,0.0262543,683.941,-13.6206,-119.756,673.116,122.621,0.896103,87.2984,85.2606,207.831,16.1842,0
1413,216.433,0.0136017,123.465,-77.6377,-34.092,89.4168,96.8885,57.5,53.7406,-54.8719,163.497,7.57808,0
2452,476.785,0.0167277,170.092,-130.799,-45.5465,-38.6816,532.658,120.014,21.9836,518.346,265.951,26.5714,0
10739,,0.0153731,135.928,-105.095,-52.3192,65.9205,185.347,105.611,49.2077,143.362,233.91,7.57921,0
2851,195.745,0.0218222,105.447,-102.23,14.479,17.772,110.132,79.4254,-31.565,66.7539,188.718,7.79992,0
9603,508.752,0.00826053,254.996,86.9379,52.039,233.571,254.374,-81.8985,-47.3693,-235.891,195.933,21.3297,0
7726,,0.00797028,151.832,-34.5374,139.199,44.5524,306.218,17.8711,-119.213,280.9,263.965,5.61631,0
7123,290.394,0.0381817,,65.169,-137.259,349.482,180.868,-73.5152,99.7055,130.695,275.822,21.3995,0
1928,202.961,0.0139151,573.61,-3.35104,-93.7448,565.694,225.357,-58.3443,67.5765,205.904,183.083,9.6819,0
436,594.497,0.00273689,275.178,-43.511,74.1904,261.156,321.84,42.734,-72.5427,-310.358,170.202,11.3848,0
12489,223.148,0.0124414,327.854,106.212,-36.6429,307.687,111.08,-85.4033,10.9859,69.3397,198.462,7.05013,0
10456,275.288,0.0387526,384.525,124.723,-88.6389,-352.478,467.12,-101.305,54.2065,-436.514,306.406,19.0854,0
7340,218.833,0.0319073,196.948,0.723304,-85.6312,-71.5731,411.445,-74.4276,30.8699,-403.203,255.453,12.4517,0
4243,,0.0409237,221.699,18.0485,-87.861,106.085,137.016,-33.9414,67.5131,-112.772,259.873,33.9247,0
2088,336.038,0.010486,163.094,-84.0683,98.0209,-97.644,629.806,60.6436,-97.8457,-619.127,244.249,9.16138,0
10100,535.321,0.00571453,178.593,5.347,-122.817,128.706,430.364,-16.5227,115.095,-411.16,241.849,13.0216,0
8124,,0.0441654,116.84,32.3581,110.811,0.664497,228.618,-57.102,-31.1558,218.703,180.488,23.4125,0
8826,551.215,0.000413719,161.6,-85.3899,-56.6871,-124.273,500.338,86.8817,53.8506,489.708,204.71,1.23265,0
5647,275.071,0.0166578,202.559,-106.999,-27.0393,169.652,103.932,88.8104,32.3756,-38.8459,204.891,11.7317,0
904,276.113,0.0338647,228.804,19.8482,98.0579,205.23,92.7063,-35.8751,-72.2133,-43.5569,180.68,25.6469,0
4539,,0.000923997,,97.7986,-64.1416,-54.6287,224.053,-80.7927,74.9091,-193.861,227.132,0.529677,0
8090,,0.00496051,267.383,103.117,43.3818,-233.352,172.911,-71.5106,-21.3612,155.358,200.039,10.074,0
9072,870.11,0.00780463,1183.32,96.4484,113.765,-1173.7,181.598,-114.514,-66.1195,123.327,281.378,37.0169,0
5282,,0.00380482,121.478,71.9864,77.5017,-57.1498,101.714,-74.8816,-63.4475,-23.7461,203.923,1.68743,0
7394,529.94,0.00336631,,-64.0745,107.004,-181.957,322.875,63.2311,-106.695,296.76,260.147,7.62543,1
9973,259.307,0.0447908,216.4,58.9673,119.007,168.888,415.087,-34.2191,-83.3045,405.064,222.874,23.1642,0
10594,538.745,0.00919278,328.68,-155.73,127.191,259.516,298.281,157.199,-115.35,-119.062,454.638,13.6427,0
9,392.35,0.014829,,-19.7717,100.836,317.123,121.721,-0.74398,-83.7281,-87.6148,186.488,21.6846,0
3749,175.178,0.033124,109.003,-85.7093,-35.4804,-56.3581,110.356,69.7544,41.5332,-73.5914,173.946,10.6432,0
8671,317.294,0.0507092,203.217,-68.4977,150.602,-116.372,243.155,41.7825,-137.498,-195.444,309.153,31.0122,0
12042,504.529,0.0221355,334.912,-74.7251,153.213,-276.517,211.241,92.906,-117.36,132.436,327.542,32.1407,0
1622,319.308,0.0216763,226.722,80.0648,-104.951,-183.177,126.572,-89.4969,79.3417,37.2761,251.606,19.4437,0
947,234.114,0.0116729,,-6.69886,-139.096,33.915,107.107,31.0036,87.1881,51.3505,231.794,6.60889,0
7090,293.809,0.0115787,,96.2815,37.6853,-61.0773,569.17,-84.5145,-22.4076,-562.336,196.18,9.55882,0
6934,191.455,0.0026418,102.275,81.7797,49.3988,34.9066,111.03,-77.5707,-54.6115,56.7592,190.408,0.997822,1
